gene,len
ALOX15P2,8404
ZBTB25,56107
GRAMD1A,31687
ADGRF5P2,5280
C10orf90,373711
MEP1AP4,6108
ACSL3P1,2063
DIRAS2,33030
RGS12,146892
AKAP5,9004
RAB6B,71647
MTHFD1,75426
MIR1273H,115
TDRD7,84029
CACNG3,106077
CDHR2,53463
RNU7-24P,61
RBBP6,35170
OIT3,39452
ANP32B,32602
BTBD10P2,983
NPM1P24,893
PLA2G12B,20044
LRP11,45602
RNU6-918P,105
CCT7P1,1610
NANS,26345
RAET1E-AS1,56020
RPL17P50,762
HACD3,47931
RAET1G,6243
P4HA1,89757
C3orf36,1667
GCSHP6,135
C3orf62,8636
TRIM14,49947
PHF23,4693
ULBP2,7221
MIR4271,66
WIPF3,110575
USP4,63568
C7orf25,3032
RUNDC3B,204748
CORO2A,71662
TBC1D2,56638
COA6,11624
SNX14,89380
ADAMTS6,333182
CORT,1967
RFX2,206408
GABARAP,2441
AHCTF1,92850
PAX2,94548
ELOBP2,354
RPL34P21,286
ST14,50580
MIR6854,68
PIP5K1B,303936
CTDNEP1,8900
DICER1,71782
AHCYL2,205181
PLCB2-AS1,1150
HAPSTR1,29991
REC114,116849
RPL21P119,479
SPATA24,7526
PMM2,73711
NPTN-IT1,2282
TBC1D21,15650
CLP1,13677
RNA5SP330,95
MIR3688-1,92
MIR3688-2,86
ELF2,149106
AKIP1,8945
GAPT,5655
NPTN,74120
HTR7,117216
RNU6-1148P,103
WNT8A,8375
NUTM2HP,9583
RPL32P37,704
PABIR1,5501
PGGT1BP1,1022
ASAH2B,77177
RNU6-1035P,106
ACER1,27470
RNA5SP287,102
PRKRA,20220
SPATA31D4,6570
SPATA31D3,6593
SPATA31D2P,5566
SPATA31D1,6481
ALKBH7,2456
RHOA-IT1,1861
NME5,24268
RNU6-156P,106
U2SURPP1,932
NUDT21,23066
MIR1299,82
SETP2,925
PILRB,15655
FNBP1,156002
A1CF,86266
RNU6-1291P,103
TMEM44,46016
GTF2F1,14409
FRRS1,62665
RNU6-460P,107
RNU6-888P,100
FAM13B,114001
FEM1B,18117
CSN2,10472
C11orf16,12930
LRRC7,584023
PML,53154
BBS2,117027
ODAM,8851
TMEM9B,17809
TMEM183AP4,585
ELN,42118
MIR1247,135
ZFYVE1,57680
PJVK,10756
MIR6885,65
MIR6790,62
MIR3940,101
SLC25A41,7742
C4B_2,20624
SCUBE2,118638
SLC25A23,29124
QRICH2,34227
NUDCP2,712
PLEKHA3,36006
ECE2,17020
FDCSP,9128
SNRPG,12378
MIX23P2,365
RNA5SP307,115
LINC03028,44547
FAM238A,14874
FAM238B,2829
CFAP97,49839
PDSS1,49097
RASL10B,11882
LEPR,220907
RNU6-658P,105
NSA2,13122
GAS2L2,8728
BRD7P6,2905
TGFA-IT1,1110
RNU6-559P,97
SNX25,165948
TTC39B,143738
HSPA8P3,1210
ABI1,114494
RNU6-1330P,104
ARPC1AP3,1106
FAM169A,89392
FBN3,84190
PSMD1,116271
RN7SL586P,295
RBM25,65367
C17orf50,4192
MIR5691,67
KRT8P41,1513
ARL14EPL,27794
DENND5A,127134
CD74,11332
CYP21A1P,2710
LRP2BP-AS1,20203
RPSAP70,947
LTO1P1,394
FLJ38576,2458
CYP4V2,21896
CTXN3,9548
MXD3,11296
OR13C7,958
PCBP4,16562
CSNK1G2P1,995
PDSS1P1,1113
MTND6P5,511
MTND1P11,875
MTCO1P11,1527
MTCO2P11,984
MTATP6P11,669
MTCO3P11,773
MTND4P14,1353
MTND5P14,1266
TCF3P1,1936
IGHEP2,1255
PSMD4,12770
INSL6,61767
INSL4,3885
DEFB131A,6252
SMIM20,67983
RGS3,153012
FAM53A,66398
MRPL42,48700
RNU1-79P,148
LARP1,134619
GFAP,13778
MARCHF1,859752
RNU1-116P,146
TAGLN2,7400
GRIK2,1118921
NEUROG2,2664
PAPLN,37143
RPL23AP94,301
H6PD,36563
ZGRF1,97662
PARPBP,77337
FOXD2,2647
PKMP3,714
DDOST,9777
SNORD50B,69
SMIM11P1,177
RNU4-72P,172
RNU4-12P,138
ATXN1,462379
PRG4,18288
CDCA3,6499
SPINK6,12343
IQCH,247474
CYCSP17,314
HNRNPLP1,1500
RPS26P29,346
IDH1P1,1240
SNRNP48,21769
HMGN1P16,282
MARCOL,21930
LARP7,20619
SPSB2,18423
SPINK13,18075
PPIAP19,491
TAF9BP2,1795
RPL15P13,644
CCND3,115423
CD163,33082
TRUB1,39481
SPINK14,7073
BCLAF1P1,2751
RNU6-1121P,108
LINC02626,1936
TSLP,7964
PPIAP13,477
SAMD8,82537
ABHD15,6490
CXXC1P1,46265
ABHD15-AS1,146543
TMLHEP1,961
WDR36,38181
SSX8P,7893
TP53I13,7105
SSX9P,4629
RPS26P42,645
SSX6P,9649
VDAC2,21294
FSIP2LP,78451
TMEM41B,33982
TCP11X3P,11921
CA5BP1,28792
NXF5,25465
ATXN1L,76829
LCORL,180689
RNU6-419P,62
RIOX1,2461
ECT2,70792
NFKBIA,3670
SALRNA3,1020
IST1,85203
ATP5MGP3,303
ALDH1A2,544442
HNRNPA1P65,953
SOD3,10930
MIPOL1,381231
RPS3AP21,816
CCDC149,176690
LMAN2,36035
GIT1,20579
PRR13P2,405
IPO7,63475
HMMR,31738
AKAP8L,39091
RNU6-761P,106
ANKRD66,12573
SCARB2,75799
HS3ST5,287427
H4C8,8029
MIR4707,79
SLC7A7,56598
TBK1,50024
SNORA23,181
CD5,25363
NXF4,24804
MAGEA5P,941
ARMCX7P,561
VPS37C,31358
TM9SF5P,62596
RHOXF1P1,605
PNMA6E,5753
ATP2B3,65297
PGA3,9791
NEO1,253495
COMTD1,2389
RN7SL153P,291
SCAMP1,120128
CAMK2G,62090
PGA5,10269
ANKRD13B,24992
RAB14,44881
BBS5,27175
CFI,71142
MTCYBP43,739
TMEM271,2415
ST3GAL3,225341
PDE6B,45209
OR1X1P,1242
FAM170A,6264
CD14,1972
KLHL41,16556
RNU6-920P,91
RPL21P123,406
FAM222B,99252
SPTAN1,81104
MAT2B,16444
FASTKD1,45367
DDB1,43145
SNORD3E,215
WASHC3P1,339
DLG3,60655
PIPOX,106703
YJU2B,31536
ZNF821,35656
PPIG,57064
GNS,45986
XRN1,141455
MRI1,9760
PDE6B-AS1,3363
ATP5ME,1894
MROH2B,73325
SEPTIN4,24118
C19orf53,4317
SLC49A3,7442
HMG20A,65195
HNRNPA1P5,1283
CYP1A2,7762
BCL11B,102910
CPLX1,41172
SLC27A2,54189
RPL7P39,743
RNU6ATAC42P,94
CSTF2,21129
WIF1,70679
MYL5,8448
GOLGA5P1,1125
RPL39P31,154
DAB2,90625
DHODH,19076
RNU6-166P,106
APOOP3,585
LEMD3,78772
CCL25,10342
NDUFAF4P1,518
RASSF6,49081
IREB2,64022
NOX1,31035
DHX38,19299
CUL2,118502
ACSBG2,57847
TAF1B,90973
SCARB1,105812
CXCL8,3197
POPDC2,28867
EVC,103104
C15orf61,9015
GRHL1,50584
HNRNPA1P26,1091
NPM1P43,1149
HNRNPA1P27,954
HCN4,49099
COX17,22941
NSA2P3,777
XKRX,15988
BGN,14566
EDC3,65734
RNU6-244P,103
MIR378D1,53
RNA5SP158,101
ANKRD9,8032
TLR10,10752
ARIH2,67561
MIR4309,82
RN7SL546P,289
RCOR1,137912
CFAP53P1,1161
RPL7P20,744
RPLP0P9,294
LINC01947,21148
CDH16,10795
MAGEA13P,950
KRT8P6,1206
H2AQ1P,302
FGF13,608050
TLR6,33920
FAM114A1,78062
RPL23AP11,468
RNU6-1316P,107
AMN,10933
TENM2,1285128
KLF11,11987
MXRA7,38453
RRM2,91027
TRAF3,134051
CTDSPL2-DT,24459
MIR574,95
SNORD79,83
MIR504,82
TPM2P1,717
GLRA2,202514
RN7SL663P,298
IRF2,88856
MAP2K5,264414
SPINT2,48580
BAIAP2,82312
LAMP2,43217
RNU6-927P,99
MIR5188,112
LETMD1,12462
C9,87184
PPP1R14A,5295
NPAS3,886467
RTL5,4805
GPM6B,167699
MIR4261,57
RN7SL66P,263
HPCAL1,124728
YIF1B,13715
F12,14450
CIAO2B,2358
RNU6-477P,106
SPDL1,21142
SNORA80B,135
SPEG,58786
ZCCHC12,3144
CES2,10652
SMS,54128
ANAPC13,9010
CSRNP2,22459
MRPS15P1,747
CNOT6LP1,1461
HNRNPA3P11,933
HSP90AB4P,2019
RNU7-194P,62
PAK6-AS1,2305
SEPHS1,30870
RPL35AP29,327
DCX,118650
MAB21L2,2542
RNA5SP377,111
RPS6P21,754
ZBTB8OSP1,497
TMEM253,4913
SFSWAP,88657
RNA5SP168,111
AK4P6,527
PSMA4,12012
LRBA,751292
AMOTL2,20132
TRD-AS1,287016
RNA5SP384,115
RPS29,28180
BEND7,90530
INSYN2B,119192
TKFC,20075
MIR378E,78
DOCK2,446114
RPL32P29,402
RN7SL1,298
LRR1,15911
CES3,13904
MIR3132,74
OBSL1,21131
RNA5SP378,119
RNU6-1017P,105
RHOQP1,578
ULK1,28528
RPL36AL,2096
KCNMA1,768768
MGAT2,2682
DNAAF2,10070
TMEM108,359384
POLE2,44867
CYB561A3,13529
RN7SL543P,298
CBFB,72074
C19orf33,842
RNU6-1044P,106
CDX4,8118
MORF4L1P6,267
RPL7P53,738
FTX,353139
PUS1,16696
FUT1,7379
SLC12A8,130228
KCNJ16,82179
RPL36P12,318
RWDD4P1,564
HSF4,5264
RNU6-1322P,106
TRMT1,12665
SPDYE2B,12306
UTS2R,5693
TBC1D3E,10917
SPDYE5,11996
OR1A2,929
TBC1D3C,10941
SPDYE9,10066
INHA,6549
SPDYE11,10049
KLHDC2,18255
MMP17,23390
RN7SKP213,297
SPDYE13,8711
SPDYE15,10053
STK11IP,18594
SPDYE17,10055
UBE2G1,97416
TMEM273,33860
SPDYE18,12167
SPDYE1,12227
MIR6763,64
LRCOL1,7432
P2RX2,3612
KCNAB3,7997
CPSF7,27390
FKBP1AP2,282
TAF6,12965
CPLX3,5175
GOLGA6A,12693
SORBS1,249643
NAA38,28553
TBC1D3,10896
ULK3,7228
CLIP3,18683
PRKAA1,38985
NME3,1241
SLC4A3,14586
TRIM37,124283
OPA1,104667
PSEN1,87273
THAP8,19755
RPL37,9960
POLR2I,1504
SNORD72,79
CARD6,18867
SPMIP8,11681
RNU7-161P,61
RPL26P19,437
TBCB,11658
ATP5MKP1,176
MAP3K1,80603
BMP2KL,1224
RAB11FIP1P1,1761
MIR421,84
MIR374B,71
MIR374C,69
RN7SL648P,300
MIR545,105
MIR374A,71
ZCCHC13,854
RPS6P26,760
TSIX,37026
SOCS1,1787
LNX2BP,2206
H2BW2,2498
RN7SL716P,267
DNASE1,68415
GDPD1,55503
IL13RA1,67402
DNAJB6P3,765
RPL23P4,415
SNORA70B,134
RPS29P10,165
RNU6-1145P,106
SDC1,24636
SETD9,16272
DRG1P1,1154
RNU7-113P,61
SLC7A15P,10202
RNA5SP86,97
RHOB,2366
RPL5P7,812
LINC01960,1883
RPSAP24,872
SNRPGP17,213
YPEL2,70074
OLA1,176152
KRT18P16,1293
MIR3661,95
CDKL3,84697
CAPNS1,10400
MIR4729,71
RNU4-13P,140
TNFSF13,3316
PXMP2,17398
RPL23AP54,418
TMEM97P2,402
BTF3P3,413
PEBP4,286749
SAXO4,9811
GTF3C6P3,630
PRR15,3458
TMEM30BP1,1061
ATXN2L,14238
ATP11C,218930
OR6R2P,299
EIF4EP5,639
TMSB4XP3,113
MIR550A3,94
S100A11P2,311
TBX20,51670
RNA5SP379,112
FBRSL1,95637
LINC03023,15777
CSPG4,38526
SNCA,137970
GFRA2,121959
GTF2I,110461
RN7SL65P,314
LRRC2P1,1632
HNRNPA1P39,959
UBE2B,20924
SP9,3546
LIPC,159275
CIR1,47690
ZSCAN31,31578
RPL30P13,347
TSPAN19,21966
LRRC10B,2269
MIR6747,60
TUT1,16592
SCRN3,33845
CDKN2AIPNL,9816
HSP90B1,23824
SGCZ,1153586
UBLCP1,22746
MTA2,8651
CNOT7,21912
RFNG,3929
RNU4ATAC2P,125
METTL24,114409
LINC01845,17735
IL12B,16083
STOML1,15696
ZNF468,19639
MAP7,208538
RPA3P1,360
RNU6-5P,106
BCL2L2-PABPN1,19342
VWA8P1,175
RN7SKP251,313
SUMO2P4,275
CDC42BPB,125169
SLC30A5,37078
WDR62,50459
DUS1L,8381
WBP1LP3,207
LINC02099,50183
EML3,10557
GIGYF2,163306
EGR3,5821
SRMP2,915
IQSEC2,95522
TRMT5,9729
EBF2,203688
RNU6-398P,108
RPL15P19,1131
SLC38A6,133202
MMRN1,75097
AP4E1,97223
SNORA50D,131
CCNB1,11110
RN7SKP248,304
TMSB4XP8,134
KRT19P6,208
MTHFD2L,188925
MIR3652,130
TDG,23052
VPS37A,55496
EREG,23604
TIMD4,43934
FASN,19956
AREG,9869
APOOP1,591
MSMO1,15497
MED7,21595
PAK3,283076
LRRK2,172541
GARIN3,4418
EME2,8898
CSNK1G3,104872
IL20RA,45209
TCF12-DT,123039
STC1,12877
CPE,137353
TMEM30B,4391
ATP8B4,324579
FAM177A1,71513
TRIM35,26386
SPATA33,13532
MIR578,95
HADHAP1,2283
SCGB1D5P,246
NOL8P1,3528
ALPK1,157112
KCNG4,21355
NGDN,40183
USP31,88046
MTND6P19,523
MAK16,16080
ROM1,3394
B3GAT3,6858
C16orf96,44418
RNU6-835P,103
GPR65,9676
KCNK10,146804
SLC6A15,54138
PKD1L3,70864
HMBOX1,174369
MANEA,31985
NEK2P1,1340
NF1P7,9731
IL32,16895
KRT18P64,1218
POTEM,36318
DUTP5,468
TPT1P6,513
NT5E,46207
LIPC-AS1,63845
GANAB,21900
LOXL1,26148
RNU6-1252P,103
USP46,68341
ITK,112252
IGDCC4,41463
RNU6-1239P,106
NBEAP5,24453
OR11H13P,978
CDRT15P13,1047
NBEAP6,24476
TOMM40P1,1049
MIR151B,95
MIR342,98
MIR6764,60
NMBR,88792
SLC25A29,15431
PGBD1,20977
RPL21P14,475
LINC02204,15648
PIK3R5,86801
THOC3,116807
LMAN1L,13041
FUT10,102322
TMEM192,137941
MIR345,97
RN7SL523P,297
SLC25A47,7082
RNU4-87P,81
RNU6-1055P,106
FAT1,138928
UNC5D,561075
MTND5P40,245
WARS1,43015
MNS1,43593
SIMC1,107624
OR1A1,11357
GALK2,212213
CORO6,8156
AK9,198362
RNU7-106P,66
RPS7P6,578
CLRN2,11939
RN7SKP261,277
PTPRQ,278095
LAP3,30774
BRCC3P1,950
KIAA1191,15745
TAFAZZIN,10202
MRPL49P2,464
AKIRIN1P1,543
OTOGL,281343
H3C6,3274
TAAR1,15870
POLN,170203
MSR1,459612
GTF2IRD2,55454
TIAM2,425026
OR4D1,11201
ATG9B,12290
TRIM16,56351
OAS1,27363
COX6B1P5,248
MXD4,14677
GBX1,26736
MIR4800,79
FOXL3,4252
ZFYVE28,149069
SEM1,228254
ARL10,36378
MIR1271,85
NOP16,4981
BUB1P1,606
CLRN3,15100
DNAJB6P2,1036
PTPRE,178752
DPYSL2,144147
MARK2P10,1436
DPY19L1,110979
HIGD2A,1010
CHRNA3,28243
CLTB,24038
YY1,44490
RN7SL589P,309
INTS5,6454
SPICP5,615
PMPCAP1,1575
ZNF29P,167
MIR548N,74
C11orf98,2393
GRID2,1506191
WNT2,47701
ZNF286A,21210
FAF2,62446
HOMEZ,27374
CSKMT,3187
SMARCA2,213334
PELI2,183710
SNORA57,148
UQCC3,3413
ASZ1,64901
RPL21P113,986
GPR156,120577
MKI67,29764
RNU6-1307P,102
UBXN1,2619
SLC10A1,21825
DNAAF4,97709
UNC5A,70379
OAS3,38409
HSPA8P13,1713
MTND1P19,314
RACK1P3,932
CGGBP1,97941
RNA5SP164,109
ATOH1,2211
SLC25A37,46507
SMARCAD1-DT,89764
HMGB3P15,573
SMARCAD1,83681
SMOC1,178235
ZNF654,85405
HK3,18477
DIP2C,415467
MBOAT4,12994
RNU6ATAC6P,125
ANKRD49P4,798
CFTR-AS1,3943
RMDN3,19967
CTTNBP2,163488
DOCK5,233393
TP63,265887
RPL7AP6,800
SLC8A3,145265
CC2D2B,126142
UIMC1,117628
GPR6,2464
UFL1,33681
ZNF444P1,297
CHRNA5,29749
UBE2SP1,668
ZNF286A-TBC1D26,46388
FHL5,56078
RPS7P8,580
RNU4-70P,138
TYMSP1,868
RPL21P90,465
MID1,388344
SERAC1,58761
UBTD1,72282
OAS2,33328
DCAF13P3,1333
ANKRD2,11385
EEF1B2P7,675
IGDCC3,50875
KCNJ13,10763
TBC1D26,13915
LRRN4CL,3124
SINHCAFP3,631
HMBOX1-IT1,6279
CHPF2,8496
CCT3P1,615
HNRNPUL2-BSCL2,37109
HMGB1P23,567
RPL10P18,308
HOGA1,28479
LEPROTL1,81800
GNG3,1525
NGEF,134555
ZNF346,58493
HNRNPUL2,14827
C10orf62,1213
CRABP1,7872
MIR671,117
MORN4,18947
ORAI2,23719
E2F3P1,1229
TAF5LP1,957
HPGDS,44341
C12orf43,16016
TOMM20P2,420
SLFN14,16834
CHRM1,13128
PI4K2A,35763
UACA,109004
RPL35AP11,330
RN7SL259P,252
SNORD7,96
SPDYE10,51423
OR5M14P,974
ADRA1A,119128
PHOX2B,4643
ZFAND2AP2,154
STEAP1,10373
H3P37,1194
SERPINA13P,6269
IFTAP,81326
DPPA3P2,477
ADAM20P1,30234
RNU1-49P,158
HMGB1P28,1796
AVPI1,9817
DCAF4L1,4709
STEAP2,70547
MARVELD1,4977
ZNF346-IT1,1249
NEU2,2385
TMED9,5039
SLC30A9,99959
H3P6,410
MED15P1,3837
ZFYVE27,23786
BMS1P17,659
CHRNA1,40343
ZFP36L1,8593
DUSP26,8693
EVL,172787
ABCA9,86461
SRP72P2,5461
MTND5P41,205
RN7SL173P,291
NKX3-1,4241
GTF2H5,30994
B4GALT7,10198
MIR4752,71
RPL17P33,553
ARHGEF18,123548
RPL21P80,474
KCNQ5,577061
LOXL2,128431
OASL2P,5938
PPDPFP2,282
MESDP1,672
OR1X5P,1212
CYP2A7,7313
RNU6-494P,89
ANO6,266293
ZNF777,29699
N4BP3,12549
ATP1B1P1,914
BEND4,42025
ZNF746,25121
RPL10AP2,653
ARL5A,39508
PAICSP4,1252
RMND5B,19572
RPL23P10,411
MTCYBP19,1123
SHISA3,4999
PIH1D2,11056
PSME2P5,794
ZDHHC2,68317
RPS7P7,570
CCNL2P1,968
ABCA6,63193
MARCHF2,25747
GARIN1B,22682
RN7SKP82,222
GRXCR1,137945
LINC02383,35016
RN7SL691P,300
SFRP5,5248
CCSER1,1477901
TP53AIP1,8668
NPLP1,859
GOLGA7B,21737
DHX57,78205
CRTAC1,165828
ZNF573,81467
SEC24AP1,1210
MIR4524B,114
MIR4524A,68
PRO1804,2049
SNRPGP4,228
WDR74,9467
SCAMP2,29635
ABCA10,97632
PDK4,13017
TRIM39-RPP21,17947
PCMTD1,81611
RPL8P1,223
RSL24D1P1,492
H4C10P,264
H2AC14,475
H2BC14,467
H4C11,388
EGF,100883
CNN3P1,934
LY86,66875
DYNC1I1,337816
H3C10,1249
TCEANC,28852
VENTXP5,774
MTND6P20,417
ASS1P2,1222
GMCL2,2866
RNU6-851P,106
RN7SL96P,282
BNIP3L,122582
SOS1-IT1,1578
HNRNPAB,6630
IL25,3594
RNU6-198P,103
HSPE1P13,296
ALG13,94838
BOLA3,12512
R3HCC1L,110273
MOB1A,26370
DEUP1,108516
MKNK2,13779
SNUPN,28386
MTHFD2,31393
HPSE2,778785
FBLN5,78576
KIF13B,195846
PHYKPL,24331
MRGPRX3,17533
MIR6507,69
ARL5AP2,849
RPL7P36,680
OR5AN1,12819
ABCC2,69954
OR51L1,10685
OR8D4,7062
TCTN2,37289
RTBDN,9950
OR4S2,4527
OR4C6,3994
OR8H2,3971
ENPEP,199552
OR4D9,9335
PSMC3,7704
WDR72,249137
HCP5B,1888
KIF25,48850
UFM1P2,262
SLFN13,13741
USP37,118100
MESTP1,993
BMPR1AP1,1597
RNU6-861P,105
ARHGAP18,134045
DNMBP,134370
SNX18P27,778
IDI1P2,668
HMGA1P3,323
ARPC3,15599
COX6B1P4,483
RNU6-678P,108
DCTN6,27320
HPN,26067
RNA5SP140,91
CCT6P2,1592
NIN,111399
EEF1A1P13,1388
TF,50601
RBBP4P1,1275
MIR4637,83
RNU6-1232P,85
EEF1B2P2,675
NHP2,4431
SLFN11,23396
SCAPER,557540
RPL5P21,814
PDE10A,660830
HAVCR2,57447
CPN1,39676
PPP2R2A,81172
CYP2C23P,34397
GPN3,16782
TPM4P1,806
SPCS2P2,930
ERLIN1,35939
PRR19,8716
TRIM75,6688
PIK3R1,86081
GAK,83097
SMIM47,17001
ZNF559,27390
SLCO2A1,119483
KRT38,4829
SPDYE6,10698
KRT43P,5872
CHUK,41296
KRT32,7873
RNU2-32P,190
KRT36,6410
RNU1-61P,150
LAMTOR4,7032
KRT13,4724
RPL31P49,374
FAM216A,21970
MDFIC,97823
TKTL1,34555
H3P13,706
PEX5L-AS1,6233
UQCRHP4,271
MDFIC2,118159
CPB1,69085
CWF19L1,35382
ZNF692,9138
KCP,48677
OR52N5,7190
VPS29,11028
OR56A4,7501
KRT15,8784
OR52A5,9580
OR8D1,12268
SNRPD2,5109
OR5B3,4410
MAP6,82120
SNORA12,146
PHB1P9,824
RNU6-422P,106
BLOC1S2,13400
OR10H2,1028
GFY,5238
OR52A1,7933
DAND5,9601
RAD9B,31901
RN7SKP38,308
MIR6510,53
OR5A2,9444
RNU6-136P,106
KRT19,4691
OR10H3,4358
OR7E24,5281
HYKK,29808
OR10G7,5312
OR1I1,10759
OR52N1,4794
PLCD4,29329
OR5B2,6883
SPDYE8,10047
OR8B8,8251
STRA8,26684
ARHGAP45,20705
CASP4,26500
LINC00974,4889
KRT9,6223
NHSL2,250905
DNAJC17,42317
ENTPD4-DT,26370
MAP2K1P1,1187
GRIFIN,2166
ENTPD4,71912
POLR2J,5794
PKD2L1,42115
KRT14,4616
PLXNA4,525348
MIR6134,108
IL1RAPL1,1369272
AGTR1,45224
H3P43,404
RNA5SP500,118
MIR4666B,80
PIGFP3,721
KRT16,6121
LAMA2,633428
PCDH19,118629
TMEM175,26269
DNASE1L3,22440
EIF1,3783
SCD,17593
CASP5,28933
GDI2P1,1335
CDC14C,2907
MAFK,12341
FGGY,514009
TSPAN6,12883
RPL39P25,153
HMGA1P5,270
SPA17P1,451
KRT35,4441
ZNF503,3934
TMEM184A,18586
USP3,90129
CCDC92B,28851
RPL38,7073
LRMDA,1128544
PPTC7,50073
ABHD6,58161
BCS1L,4679
RN7SL387P,272
MIR606,95
HVCN1,77109
RN7SL518P,279
RNU6-673P,103
ADO,3759
TRIM8-DT,1348
ARL3,40666
SPIDR,475428
SFXN2,28954
TTYH2,48449
PSMG3,3673
RPP14,18450
BEX1,1520
CASP1P1,678
ELFN1,82201
OR2AL1P,506
NXF3,17333
RNU6-1136P,103
RN7SKP198,305
LRRC17,32111
PPP1CC,23259
OR10H1,11115
FAM185A,60254
OR7A10,8456
TNKS2,67049
RBM22P13,1243
ZNF267,43550
PXK,93247
NYAP1,10875
DNAI2,40650
CIMAP1D,11637
RN7SL416P,297
AGFG2,29017
IL1RAPL2,1201630
DGKQ,28008
NECTIN2,43048
RPL29P25,849
IGHV1OR16-1,473
IGHV1OR16-3,288
TCTN1,49404
PHB1P10,783
IGHV3OR16-9,293
RPL18AP14,525
TEX13A,1765
ABHD17AP8,2920
KCTD9P2,1392
RNU6-207P,106
NRK,136071
PRSS33,3995
FGFBP3,2902
MYO6,170336
FHIP2A,78088
RNF25,8110
CPLX2,87711
KIF19,29610
TOMM40,13120
SAP25,1672
PLA2G2F,11058
OLFM3,194366
FBXO24,17135
SERPINA7,6292
CHD9,274159
GYG2,53996
STK36,30647
RPL23AP59,1015
SORCS1,591043
PWWP2A,57649
SLC26A1,14367
BTBD17,5452
RNA5SP448,110
IDUA,17567
PTCD2,48028
LGALS3BP,8709
RNA5SP325,129
APOE,3602
FAM237B,4801
FGFR2,120126
C2CD2L,16346
ARPC1A,40364
APOC1,5102
DPM3,704
RXFP4,1449
APOC4,3259
NPPB,1481
ARPC1B,20567
APOC4-APOC2,7327
FGFRL1,16962
SBF1P2,2636
RNU5E-1,119
RNU5E-4P,119
ABHD17C,75937
APOC2,3530
PLOD1,41333
SUMO2P15,277
ATP6V1G1P2,345
LSM12P1,587
MAPK6P4,2141
CLPTM1,38756
RPS15AP24,395
CEMIP,172433
SH2D4A,82525
LRRC9,147104
NANOGNBP3,564
RPL21P132,1017
CANT1,18151
TTLL4,44581
PPIAP90,396
CTBP1-AS,8471
GLA,14739
FAM193A,195926
HINFP,14479
C1QTNF1,26974
PSAT1P1,1105
RFPL4AP7,214
NDUFA5P12,654
RN7SKP21,219
DEGS2,15688
RPL6P22,743
EIF5,11481
PNMA2,9391
PDAP1,16549
ABCG4,13601
ENGASE,13775
FAM223A,712
BUD31,10975
FAM223B,712
UXT,7384
LYN,134334
YBX1P5,846
ZNF366,67507
CYP27A1,33544
MIIP,12579
GPX3,8397
RBFOX3,521706
SPDYE21,12064
PDGFRL2P,6636
MIR9500,64
RPL23AP31,466
CCDC69,43041
MIR4439,79
DIRC1,55949
TSC22D4,15873
RPS2P53,848
CHST5,7578
NFU1,41515
ZNF563,16243
SEZ6L2,28391
MIR6729,64
RN7SL649P,274
ZNF442,19961
TNFRSF8,80904
CYCSP22,338
TRIM73,15933
RPS29P23,122
NHERF4,4766
GM2A,58290
TROAP,8495
HOMER2,149207
ZNF799,11255
GRID2IP,54683
SLC36A3,27408
SNTG1,886903
ZNF443,11315
MIR4739,73
ENPP7,11276
ZNF709,52670
CBX2,9835
MTND2P40,1431
MTCO1P27,225
MTCO2P27,1071
MTATP6P27,1781
PPIAP20,134
SYCE2,20507
RN7SL604P,295
SNORA36C,131
RPL36AP16,317
B3GALNT1P1,1598
SLC36A2,32618
MYH10,157169
RNU6-165P,98
HMGN1P32,582
SEPTIN7P8,774
MIR371A,66
MIR371B,65
RNU6-777P,103
MIR372,66
MIR373,68
DACT1,14354
RPL23AP89,254
ZNF142,26326
MIR7846,95
PRKCG,28462
MIR4632,60
PDE8A,158705
MIR363,74
MIR92A2,74
MIR19B2,95
MIR20B,68
MIR18B,70
MIR106A,80
ZDHHC4,11940
TMEM198,6932
RBBP4,35069
DIO3,3313
CA5B,99581
VRK1,157542
ATP6V1G1P5,354
RNA5SP197,118
RNU6-262P,115
PDLIM7,14212
MCAM,12992
POTEJ,46597
XAGE5,7014
TBC1D8,245638
SAGE1,22880
SMARCA2-AS1,4123
CD99L2,132480
HNRNPK,12548
TEDC1,9720
ATP5MC3,5452
CACNG7,34672
INTS15,18705
C1QL4,4779
DNAJC22,10658
PTMA,6656
CACNG8,27278
RPL6P20,863
VN1R37P,747
MIR6762,85
WDR53P1,308
PLBD2,33063
VN1R38P,886
SAPCD2P1,1183
ZNF735,13087
SLC22A31,5890
IL6,6118
PDHB,6227
MIR935,90
CACNG6,21029
NPIPB8,21090
MIR6756,62
RPL12P50,115
RNA5SP525,111
GRK2,20083
GABRA3,285081
SDS,33856
MYL11,7057
TNIP2,14694
UFSP1,994
RNU6-764P,104
OR9A1P,944
SDSL,15896
COA1,121261
AR,186598
SARAF,20205
ADD1,86232
MINAR1,39968
LHX5,10247
ZNF23,15498
SP140L,76548
PEX5L,242095
MRPS11,13323
SLC8B1,60734
ARRDC2,12970
SYNC,23690
UPP1,20108
BUD31P1,358
RPL21P54,463
CYP7B1,210974
RAD1,13729
NHSL3,33140
LARP6,25027
OR4E1,5932
ANKRD13D,13185
ADSS1,23151
RN7SKP127,353
CA8,95988
C16orf54,3527
KDM6A,239591
ZG16,4717
RORA,741018
BRIX1,10319
KCTD9P6,1090
RNF122,19374
PRRT2,4510
S100PBP,42108
